student_id,attendance_pct,internal_marks,assignment_submission_rate,prev_semester_cgpa,lab_attendance_pct,quiz_avg_score,library_visits_per_month,extracurricular_participation,active_backlogs,dept_enc,semester
STU59207,-1.2433252,-2.2075055,-1.7505347,-0.8395211,-0.57679117,-1.2152842,-0.91985494,0.0,-0.05475748,0.0,-0.00022353107
STU19552,-1.2548075,-2.1907704,-1.7426155,-0.89396054,-0.5751603,-1.2176493,-0.91957164,0.0,0.027103279,0.0,-0.00022353107
STU88094,-1.2015684,-2.0501852,-1.6029907,-1.702931,-0.5408358,-1.155023,-0.87216514,0.0,-0.055396844,0.0,-0.00022353107
STU41816,-0.8002141,-2.9922547,1.5223709,-1.8327289,-0.4545548,-1.6986881,-1.0306445,0.0,0.028535698,0.0,0.00031117623
STU82954,-1.3681843,-2.3367486,-1.731569,-1.419463,-0.601483,-1.1467568,0.8216408,0.0,0.027442385,0.0,0.00031117623
STU44524,-1.568419,-1.5955,-2.0276105,-1.9335216,-0.5646784,-0.51551986,0.84727854,0.0,-0.063487604,0.0,-0.00022353107
STU40512,0.85106474,2.4064314,2.0037959,-1.911908,0.83586,0.9204895,0.7027847,0.0,0.08948116,0.0,-0.00044044442
STU70191,-1.3948836,-2.3878748,-1.8644466,-1.5497618,-0.5915369,0.42151704,-0.88890827,0.0,0.027344873,0.0,7.75438e-05
STU87015,-1.3011186,-2.2424967,-0.9479268,-1.9280094,-0.59086686,-1.207847,-0.9079682,0.0,-0.055396844,0.0,0.00031117623
STU40433,0.079063036,1.1115758,1.7309026,2.228649,-0.5911146,1.0749043,0.5860985,0.0,0.043952294,0.0,-3.242865e-05
STU49651,0.66326404,1.9694043,1.6238651,1.713795,0.4016243,0.9761824,0.606575,0.0,0.032552563,0.0,-0.00015444757
STU25403,-0.8220187,-2.8331378,-2.2540653,0.5191237,0.24185504,-1.5190068,-1.0233412,0.0,-0.049552217,0.0,0.00011923914
STU91625,0.46484518,1.685546,-3.603485,0.7795398,0.07844046,-1.1264712,-1.7113158,0.0,0.031378187,0.0,-8.565453e-05
STU32740,0.47406113,-2.7961001,-1.9941254,-2.1238744,0.20453371,-0.57510656,-1.1019969,0.0,-0.052204676,0.0,-0.00022353107
STU16366,0.050718598,-2.7023168,-1.9238046,-2.0645635,-0.39339107,-0.75162566,-1.0134904,0.0,-0.06285137,0.0,-0.00022353107
STU80685,-1.2652743,-2.2186117,-1.6807851,-1.8440113,-0.43948728,-1.2066346,-0.31245786,0.0,0.02680302,0.0,-0.00022353107
STU85457,-0.83106524,-2.7161407,-1.9040136,-2.0108707,-0.45344448,-0.74486554,-0.30964336,0.0,0.029049203,0.0,0.00031117623
STU90318,-0.17347844,-3.0041106,-2.5036314,1.1984583,-0.07659082,-1.6169769,-0.9610977,0.0,-0.049422678,0.0,-8.565453e-05
STU15230,-1.3656404,-2.3734543,-1.8670675,-1.6052275,-0.60170645,-0.32267454,-0.7836859,0.0,-0.056924295,0.0,-5.5702996e-05
STU40775,-1.2959583,-1.2907062,-1.6935511,-1.9213817,-0.6135349,-1.2042063,-0.8349385,0.0,-0.055396844,0.0,-0.00022353107
STU73167,-1.2142894,-2.1922734,-1.7039837,-1.4630109,-0.4943226,-1.176083,-0.88291025,0.0,-0.05475748,0.0,0.00031117623
STU50756,-1.2132201,-2.1576736,-1.6644012,-1.4904686,-0.5549461,-1.1715432,-0.880561,0.0,0.027103279,0.0,0.00031117623
STU52056,-1.2422948,-2.1445315,-1.6564913,-1.4906453,-0.55391484,-1.1660196,-0.8783821,0.0,0.027103279,0.0,-0.00022353107
STU32398,-1.4954758,-1.5754719,-1.0095289,-2.454862,-0.5325726,-0.75197434,-1.0203192,0.0,-0.05756366,0.0,-0.00022353107
STU51697,-1.1711643,-2.0952759,-1.6456513,-1.7657998,-0.38418198,-1.1816374,-0.8819891,0.0,-0.055396844,0.0,-0.00022353107
STU90335,-1.5669825,-1.7536759,-1.0740623,-2.0196133,-0.7634965,-0.5685673,-1.0155572,0.0,-0.056924295,0.0,-0.00022353107
STU53914,-1.336194,-2.2880282,-0.756236,-1.9870288,-0.598708,-1.2361528,-0.79954195,0.0,-0.055396844,0.0,0.00031117623
STU77717,-1.455673,-2.3868895,-1.8386443,-1.9205877,-0.6224313,-0.33375528,0.6243343,0.0,-0.06412697,0.0,0.00031117623
STU44223,-0.22071241,-1.8302834,-2.0145295,-2.2842605,-0.45667732,-0.689978,-1.0957414,0.0,-0.06285137,0.0,-0.00022353107
STU40161,-1.9045115,-2.6214733,-0.997073,2.0662947,-0.79971415,-1.5586208,-0.8778999,0.0,-0.054231264,0.0,-8.565453e-05
STU61505,-1.2201424,-2.0712228,-1.6276994,-1.7227213,-0.54413587,-1.167265,-0.77251303,0.0,-0.055396844,0.0,-0.00022353107
STU53207,-2.5642729,1.3914924,-2.524981,-1.7713467,-0.7821329,-0.3511343,-0.2820246,0.0,0.020987155,0.0,7.75438e-05
STU22203,-1.4251835,-2.340341,-1.8063633,-1.8786689,-0.62147266,-0.6088073,0.64201814,0.0,-0.06412697,0.0,-0.00022353107
STU41056,-1.3786204,-2.624449,-0.0012805955,-1.708979,-0.47253048,-1.4270273,-0.9523835,0.0,-0.05475748,0.0,0.00031117623
STU43347,-1.2015684,-2.0501852,-1.6029907,-1.7027545,-0.5418671,-1.1547033,-0.87216514,0.0,-0.055396844,0.0,0.00031117623
STU83071,-1.2878327,-2.3193035,-0.9835227,-1.9908465,-0.5246418,-1.2300767,-0.789475,0.0,-0.055396844,0.0,-0.00022353107
STU60436,-0.04891532,-2.719702,-1.9357061,-1.7223673,0.048191965,-1.399027,-0.8582855,0.0,-0.049948893,0.0,0.00031117623
STU80685,-1.352087,-2.5139315,1.1311095,-2.1143887,-0.63374066,-1.5198776,-0.3188906,0.0,-0.058238603,0.0,-0.00022353107
STU57425,-1.4216874,-2.689203,-1.0095586,-1.9818639,-0.48866677,-0.52059937,-0.9413854,0.0,-0.056924295,0.0,0.00031117623
STU63627,-1.3583093,-2.5100358,-0.17423758,-2.0768373,-0.6228565,-1.3569223,-0.3379725,0.0,-0.05867238,0.0,-0.00022353107
STU98032,0.53547984,-3.1103132,-0.64820516,-1.8804711,-0.4781847,-1.4356829,-1.0899422,0.0,-0.054414116,0.0,-0.00022353107
STU48752,0.05468551,2.0676272,1.6365641,1.9167215,-0.4176641,1.0150244,0.63096994,0.0,0.09231329,0.0,-3.242865e-05
STU27038,-0.17578728,-3.317801,-1.1600434,-2.622836,-0.32808203,0.34799805,-0.91986096,0.0,-0.06285137,0.0,-5.5702996e-05
STU36302,-1.2644942,-2.2803614,-0.9386639,-1.9280094,-0.59086686,-1.2136906,-0.9101472,0.0,-0.055396844,0.0,0.00031117623
STU88964,-0.16873057,-3.3518338,-2.2720308,-1.9673938,0.029444642,0.30867353,0.6053109,0.0,-0.056519672,0.0,7.75438e-05
STU87656,0.5649321,2.5738301,1.2227099,0.74982095,0.4847497,1.2141978,-0.2436372,0.0,0.032351684,0.0,-0.00015444757
STU15504,-1.3783386,-2.4262457,-1.9011767,-1.6133647,-0.60003364,0.3923718,-0.7602444,0.0,-0.056924295,0.0,7.75438e-05
STU26880,-1.7930999,-2.9597354,-0.55547476,1.4515592,-0.82640845,-1.5955585,-0.30720735,0.0,-0.056891587,0.0,0.00011923914
STU31233,-0.8082147,-2.8689342,-1.0714241,-2.2875848,-0.4736929,-0.6597568,-0.9639111,0.0,0.028343515,0.0,-0.00022353107
STU82070,-0.8148864,-2.4858515,-1.7661703,-1.8706437,-0.5224242,-1.2266039,0.6406681,0.0,-0.05703437,0.0,-0.00022353107
STU69067,-1.3017659,-0.8355562,-1.8231472,-2.0331247,-0.4980409,-1.2590398,-0.85869634,0.0,-0.055396844,0.0,0.00031117623
STU86939,-1.4829168,-0.35658693,-2.0167215,-2.0943491,-0.101764634,-1.3265618,-0.875971,0.0,0.022727732,0.0,-0.00022353107
STU97826,-2.5675185,0.8164231,-1.0655307,-2.7737575,-0.80950326,0.4971355,-0.95712775,0.0,0.018438641,0.0,-5.5702996e-05
STU20022,-1.5440793,-0.39392164,-2.1556764,-1.6693695,-0.4517151,-1.3157023,-1.0001225,0.0,-0.058229234,0.0,-0.00022353107
STU60678,-1.3730025,-2.5726428,-0.62128437,-1.6780471,-0.45810956,-1.2608339,-0.95001084,0.0,-0.05475748,0.0,-0.00022353107
STU30701,-1.2671258,-2.3511875,-0.934064,-2.0479927,-0.36221182,-1.2428693,-0.9261887,0.0,0.026463915,0.0,-0.00022353107
STU80282,0.71327907,2.1373913,1.4453279,1.8281956,0.5330322,-1.0736588,0.79143566,0.0,0.040357806,0.0,-0.00080849073
STU84299,-1.183608,-2.1069467,-1.6278375,-1.7548618,-0.42054617,-1.1731986,-0.8786213,0.0,0.0737378,0.0,-0.00022353107
STU65771,0.019868536,2.0921412,1.7033442,1.940858,0.2332497,1.121653,-0.18193105,0.0,0.039926246,0.0,-3.242865e-05
STU32613,-1.2039335,-2.0501852,-1.6029907,-1.7025999,-0.5392049,-1.1573883,-0.87533736,0.0,0.026463915,0.0,-0.00022353107
STU20198,-0.11712267,-2.1785784,0.937304,-2.2604501,-0.5542878,-1.6905566,-1.1471387,0.0,-0.054369804,0.0,0.00031117623
STU54359,-1.2114282,-2.2068565,-1.7130533,-1.5011978,-0.4171654,-1.1907448,-0.8858925,0.0,-0.05475748,0.0,-0.00022353107
STU16658,0.62381315,2.1097453,1.4599824,1.8696238,0.38711998,0.8453333,0.6066444,0.0,0.08500075,0.0,-0.00015444757
STU46241,0.83673006,2.1949787,2.1611114,-2.0375185,0.8555544,0.8897806,0.7181023,0.0,0.0280491,0.0,-0.00044044442
STU62872,0.03910189,-1.0443033,-1.9834751,-2.233096,-0.3479451,-1.451557,-1.0553699,0.0,-0.05611238,0.0,-0.00022353107
STU21802,-2.100357,0.95014966,-2.3452659,-1.7590598,-0.6465954,-1.4599992,0.680232,0.0,0.020378979,0.0,-0.00022353107
STU89316,-1.5156472,-2.7825758,-0.9808522,0.4497888,-0.79024196,-1.5328761,-0.9954155,0.0,0.07304301,0.0,-8.565453e-05
STU50189,0.6001326,1.961469,1.6338246,1.7569747,0.39117652,0.9127299,0.64845777,0.0,0.08249712,0.0,-0.00015444757
STU57349,-1.4407003,-1.6342547,-1.004475,-1.8776814,-0.7112829,-1.2744943,-0.8657504,0.0,-0.05475748,0.0,-0.00022353107
STU82120,-1.2329113,-2.1958334,-1.70419,-1.4595108,-0.55884576,-1.1836427,-0.79140437,0.0,-0.05475748,0.0,-0.00022353107
STU57537,0.06694599,-2.8560026,-2.0222058,-2.0899184,0.34383062,0.63304716,-1.0315961,0.0,0.029070713,0.0,-5.5702996e-05
STU51830,-1.3080678,-2.2133505,-1.6589241,-1.7641908,-0.58693385,-1.1305887,0.79817516,0.0,-0.05867238,0.0,-0.00022353107
STU15544,-1.3751204,-2.420423,-0.9648221,-2.0176811,-0.6132016,-1.2420751,-0.3243836,0.0,-0.05867238,0.0,-0.00022353107
STU71000,-1.2671258,-2.3202698,-0.9068268,-2.039391,-0.43769956,-1.2406851,-0.9196422,0.0,0.026463915,0.0,-0.00022353107
STU82443,-1.1879015,-2.1527948,-1.682994,-1.7995636,-0.30070132,-1.1946727,-0.7812976,0.0,-0.055396844,0.0,0.00031117623
STU82616,-1.2031002,-2.059658,-1.617909,-1.7228515,-0.4881655,-1.1600252,-0.87398994,0.0,-0.055396844,0.0,-0.00022353107
STU70402,0.18253681,-3.1658628,-0.20569482,-2.4925036,-0.57822174,-0.33794186,-1.1324215,0.0,-0.06285137,0.0,-5.5702996e-05
STU98254,-1.3552454,-2.2754025,-1.7497023,-1.7764269,-0.5902559,0.8174282,-0.8477178,0.0,-0.05756366,0.0,7.75438e-05
STU30644,-1.3086381,-2.5694797,-0.94018215,-1.6604235,-0.47061557,-1.2427787,-0.93475604,0.0,-0.05475748,0.0,0.00031117623
STU15170,-1.2644942,-2.2677085,-0.95434636,-1.9280094,-0.59086686,-1.210661,-0.9101472,0.0,-0.055396844,0.0,0.00031117623
STU32047,-1.3914363,-2.6291454,-2.0074553,-1.0358207,-0.43929076,-0.705251,-0.30518615,0.0,-0.063487604,0.0,0.00031117623
STU69836,-0.18278454,1.183806,-1.0149003,-3.0671175,-0.09433007,-1.9145237,-1.3109125,0.0,0.047798216,0.0,0.00031117623
STU65846,-1.3451598,-2.3635166,-1.8113799,-1.940436,-0.46797484,-0.7128242,-0.31096113,0.0,-0.06412697,0.0,-0.00022353107
STU36805,-1.0720924,0.9978034,-2.8285115,-1.0925219,-0.4302575,-1.9752108,-0.2935656,0.0,0.030401964,0.0,-0.00022353107
STU28327,-1.3899131,-2.495989,-1.9067937,-2.0066283,-0.45237255,0.4023392,-0.26562232,0.0,-0.06412697,0.0,-5.5702996e-05
STU30070,-1.1897383,-2.1098468,-1.6625104,-1.7794151,-0.41457897,-1.1939842,-0.77616036,0.0,-0.055396844,0.0,0.00031117623
STU25825,0.49918485,-2.4961958,-1.8069216,-1.9442731,0.19211979,-1.3665928,-1.0395148,0.0,-0.05086823,0.0,-0.00022353107
STU53393,-1.463855,-2.606188,-1.0129677,-1.7611874,-0.6675203,-0.64964414,-0.94184124,0.0,-0.056924295,0.0,-0.00022353107
STU98916,-1.4399927,-2.3794937,-0.6954696,-2.1275897,-0.64873374,-0.66609514,-0.9327819,0.0,-0.05756366,0.0,-0.00022353107
STU63354,0.60033274,2.194117,2.2546568,-1.7976496,0.66129655,1.1922642,0.68807036,0.0,0.03427574,0.0,-0.00044044442
STU20322,0.6460481,1.9127132,1.6020559,1.8034071,0.5774932,1.0202062,-0.19456732,0.0,0.039127603,0.0,-0.00015444757
STU64239,0.5144676,-3.4571645,-0.15983072,-2.137184,0.2013194,-1.665862,-0.37661353,0.0,-0.051914014,0.0,-0.00022353107
STU71712,-1.8981876,-2.494281,-0.9292733,2.465013,-0.7815709,-1.5257181,-1.0228932,0.0,-0.054231264,0.0,-8.565453e-05
STU12260,0.874263,2.8399718,1.4093258,-1.6133804,0.8453519,1.1664389,0.63354826,0.0,0.08429583,0.0,-0.00044044442
STU59856,0.46628922,-2.8465743,-1.014251,-2.2989824,0.1806646,-1.430704,-1.0674719,0.0,-0.05086823,0.0,-0.00022353107
STU98039,-1.6151171,-2.5957792,-0.7450695,-2.266862,-0.6872918,-0.5257693,0.6465752,0.0,0.027411196,0.0,-0.00022353107
STU81426,0.537278,2.0063274,1.6743596,1.8313338,0.25743958,0.9923871,0.6057814,0.0,0.08215599,0.0,4.514372e-05
STU30146,-1.3869569,-2.3276525,-1.8632714,-1.5768737,-0.5954242,-0.51702154,-0.79357845,0.0,0.027344873,0.0,-0.00022353107
STU93138,-1.3752291,-2.4071763,-1.9626113,0.24881448,-0.6484793,-1.3403758,-0.9483603,0.0,-0.054231264,0.0,-8.565453e-05
STU38298,-1.323695,-2.2717643,-0.9707212,-1.9489933,-0.5940611,-1.2194246,-0.8035151,0.0,0.026463915,0.0,0.00031117623
STU46822,0.5669836,-3.1081924,-1.0804738,-2.5025618,0.08586863,-0.7816504,-1.2054241,0.0,0.057532758,0.0,-0.00022353107
STU77357,-1.1724937,-2.0633276,-1.6109006,-1.702931,-0.5408358,-1.1608666,-0.87434405,0.0,-0.055396844,0.0,-0.00022353107
STU57002,-1.420578,-2.6254737,-0.9645482,-1.7259791,-0.6433289,-1.2543689,-0.3240703,0.0,-0.058033016,0.0,-0.00022353107
STU11092,-0.11534364,-1.9672426,-0.9562589,-2.9851134,0.04308196,-0.5914855,-1.2359229,0.0,0.029070713,0.0,-0.00022353107
STU61518,-1.6343265,-2.7623444,-1.0397457,-1.8815302,-0.68307114,-0.6598722,0.6585293,0.0,0.02805056,0.0,-0.00022353107
STU87459,-1.6120746,-2.6308243,-2.3455598,1.019362,-0.73522013,-0.021058882,-1.0162354,0.0,-0.056398075,0.0,-3.242865e-05
STU50392,-1.8869679,1.1925604,-2.0534546,-2.1556625,-0.6838153,-1.4719516,-0.29256386,0.0,0.01853615,0.0,0.00031117623
STU71377,-1.2606494,-2.1966636,-1.6538838,-1.7878593,-0.5626768,-1.183019,-0.31295502,0.0,-0.05867238,0.0,-0.00022353107
STU93579,0.6923059,1.6246754,1.5901103,1.8117352,0.4849695,1.1295625,-1.6767566,0.0,0.080585435,0.0,-0.00015444757
STU43540,-1.3467097,-2.3002346,-0.69598573,-1.9870288,-0.6100488,-1.2361528,-0.79954195,0.0,-0.055396844,0.0,0.00031117623
STU20279,-1.4380097,-2.4016817,-1.0820242,-2.1189952,-0.63737345,-0.32500568,-0.9157274,0.0,-0.05756366,0.0,-5.5702996e-05
STU14170,-1.5521097,-2.716406,-2.4289644,1.2540151,-0.46671772,0.6860104,-1.0144268,0.0,-0.056398075,0.0,-3.242865e-05
STU98098,0.7998516,-1.8438232,-2.2104106,-2.486012,0.4036923,0.33146474,0.7033982,0.0,-0.05743901,0.0,-5.5702996e-05
STU53923,-1.2201424,-2.0712228,-1.6276994,-1.7227213,-0.54413587,-1.167265,-0.77251303,0.0,-0.055396844,0.0,-0.00022353107
STU92511,-1.2644942,-2.2803614,-0.9386639,-1.9280094,-0.59086686,-1.2136906,-0.9101472,0.0,-0.055396844,0.0,0.00031117623
STU39770,-0.12311534,0.9428476,-2.3452868,-2.4469957,-0.44611895,-1.8507382,-1.1742922,0.0,-0.060443915,0.0,-0.00022353107
STU12799,-1.1921036,-2.116313,-1.6718471,-1.7885973,-0.38251245,-1.1980959,-0.7821706,0.0,0.026463915,0.0,-0.00022353107
STU60409,-1.1724937,-2.0633276,-1.6109006,-1.702931,-0.5408358,-1.1608666,-0.87434405,0.0,-0.055396844,0.0,-0.00022353107
STU85082,-1.4932578,-2.6030514,-0.7149627,-1.8791001,-0.6788611,-0.5582994,-0.9397147,0.0,-0.056924295,0.0,-0.00022353107
STU26152,-2.0094695,0.8716229,-0.9758774,-2.6934714,-0.48001623,-1.5213753,-1.1381267,0.0,-0.06366372,0.0,0.00031117623
STU96006,0.5439463,-2.6607854,-1.8934572,-1.644899,0.3151465,-1.364565,-1.0478915,0.0,-0.049559433,0.0,-0.00022353107
STU29536,0.6178081,2.2632463,1.2530913,2.0492604,0.57206553,-0.46405485,0.7393227,0.0,0.08500075,0.0,0.001125495
STU29410,0.77073395,2.2694364,-1.0671979,2.0510812,0.5837271,1.0629152,0.66583115,0.0,-0.0583843,0.0,0.00021500551
STU33306,-1.3929257,-2.4118712,-0.67602134,-2.1290848,-0.6287425,-0.72998524,-0.9424935,0.0,-0.05756366,0.0,-0.00022353107
STU73156,0.61974883,1.9265977,1.5516214,1.6776414,0.5640297,0.9620809,0.6042657,0.0,0.081276625,0.0,-0.00015444757
STU99593,-0.19296981,1.6443185,1.7071484,2.0514896,-0.62308484,1.0022835,0.6143142,0.0,0.09231329,0.0,-3.242865e-05
STU61007,-1.444879,-2.7855992,-1.007223,-1.9868132,-0.41585106,-0.35239562,-0.9539614,0.0,-0.056924295,0.0,-0.00022353107
STU65897,0.55888915,-2.9707341,-0.011825282,-2.2878065,0.66491693,-1.6988374,-0.9915341,0.0,-0.057408985,0.0,0.0070857597
STU91885,-1.469806,-2.5503273,-0.6798681,-2.2160506,-0.48435432,1.6068336,-0.8729528,0.0,-0.05756366,0.0,-5.5702996e-05
STU47649,-1.2838206,-1.4157073,-1.8016323,-1.6924613,-0.47838902,-1.2253872,-0.9575194,0.0,-0.05475748,0.0,-0.00022353107
STU48119,-1.4346128,-1.6366267,-0.76535505,-1.782984,-0.7193153,-1.2775999,-1.015315,0.0,-0.05475748,0.0,0.00031117623
STU96520,-1.5110326,-0.39481774,-2.1796484,-1.6864604,-0.39424777,-1.3173295,-1.0070034,0.0,0.09983766,0.0,-0.00022353107
STU64262,-1.346976,-2.3293986,-0.5878935,-2.093143,-0.4554376,-1.2626001,-0.799458,0.0,-0.055396844,0.0,0.00031117623
STU68166,0.5329641,-2.9799814,-2.033761,-1.6248522,1.15804,-0.31371436,-1.1387439,0.0,-0.057436626,0.0,0.00061314
STU31352,-1.2240393,-2.0806954,-1.6426176,-1.7439854,-0.4890144,-1.176164,-0.77565855,0.0,0.026463915,0.0,0.00031117623
STU83184,-1.3011186,-2.25212,-0.93830353,-1.928186,-0.5898356,-1.208167,-0.9079682,0.0,-0.055396844,0.0,-0.00022353107
STU77999,-1.3264987,-2.2679374,-0.6106503,-1.9724374,-0.6052238,-1.2239109,-0.9071674,0.0,-0.055396844,0.0,0.00031117623
STU47550,0.6525481,-1.5073761,-2.2544367,-2.4722247,0.5267389,-0.3251855,-0.33300912,0.0,-0.08241227,0.0,7.75438e-05
STU91233,-1.1724937,-2.0633276,-1.6109006,-1.7027545,-0.5418671,-1.1605469,-0.87434405,0.0,-0.055396844,0.0,0.00031117623
STU92288,-1.828176,0.6547357,-2.0673907,-2.1847527,-0.6701296,-1.4859709,-0.29904476,0.0,-0.06693925,0.0,-0.00022353107
STU96816,0.88395435,-2.824256,-1.9951677,-2.0732548,0.14643505,0.5746058,-1.0743563,0.0,-0.05150808,0.0,-5.5702996e-05
STU79547,-1.2321105,-2.2691944,-1.7535357,-1.5623207,-0.31759435,-1.2078918,-0.7896315,0.0,0.027103279,0.0,-0.00022353107
STU68963,-1.1711643,-2.0952759,-1.6456513,-1.7657998,-0.38418198,-1.1816374,-0.8819891,0.0,-0.055396844,0.0,-0.00022353107
STU17972,0.5361516,-2.6690812,-1.883517,-1.6716287,0.19228381,-1.3721639,-1.0441948,0.0,-0.049559433,0.0,-0.00022353107
STU80592,-1.2606494,-2.1966636,-1.6538838,-1.7878593,-0.5626768,-1.183019,-0.31295502,0.0,-0.05867238,0.0,-0.00022353107
STU40495,0.7857304,2.1450202,-1.1050636,1.9803182,0.67115104,1.0240623,0.70187306,0.0,-0.0583843,0.0,-0.00015444757
STU55082,0.5768112,2.1021004,1.7748603,2.1693277,-0.06461145,0.6609387,-0.21202499,0.0,0.040006965,0.0,4.514372e-05
STU95191,-1.2898743,-2.2950857,-0.57236445,-1.9803672,-0.59429395,-1.233575,-0.90934634,0.0,-0.055396844,0.0,0.00031117623
STU93472,-1.2849717,-2.362943,-0.9229794,-2.0926647,-0.40000606,-1.2553355,-0.80679905,0.0,-0.055396844,0.0,-0.00022353107
STU85511,-1.5305097,-2.9806669,-1.0646155,-2.0061407,-0.10001026,-0.7600572,-0.33287188,0.0,-0.05499332,0.0,-0.00022353107
STU86923,-0.15898354,-3.2128081,-0.68514764,-2.6043012,-0.41759682,0.45225778,-1.103646,0.0,0.030214373,0.0,-5.5702996e-05
STU98125,0.59445685,2.1226861,1.4661865,1.9056964,0.41818866,0.8144776,0.62234926,0.0,0.04285174,0.0,0.00021500551
STU95520,-1.478359,-2.7176628,-1.0141348,-1.0662276,-0.67892224,-1.277104,0.6631936,0.0,-0.058033016,0.0,-0.00022353107
STU36071,0.65918684,2.0497007,1.6834979,1.8817699,0.55665994,-0.5259488,0.6918672,0.0,0.081276625,0.0,-0.00080849073
STU93735,-1.2441976,-2.1571012,-1.6685987,-1.4584656,-0.55391484,-1.1679224,-0.8820787,0.0,0.027103279,0.0,-0.00022353107
STU45972,0.5169708,-3.0198166,-2.0707572,-1.6280183,1.1431639,-0.5956518,-1.0283208,0.0,-0.057436626,0.0,-0.005090002
STU57013,-1.3136506,-1.0550294,-1.699502,-1.9053735,-0.63299257,-1.2167398,-0.9555804,0.0,-0.055396844,0.0,-0.00022353107
STU31860,-1.2834711,-2.381342,-0.1478489,-2.0708294,-0.46069258,-1.3257381,-0.9352404,0.0,-0.055396844,0.0,-0.00022353107
STU21128,-1.3999076,-2.402929,-1.9868664,0.48061648,-0.6502836,-1.3411833,-0.9604933,0.0,-0.054231264,0.0,-8.565453e-05
STU82970,-0.022559239,-2.540972,-1.8594205,-1.9948099,0.19086993,-1.3747212,-0.85320044,0.0,-0.051257696,0.0,-0.00022353107
STU76494,-1.2031002,-2.070618,-1.6249079,-1.7467049,-0.43606764,-1.1688522,-0.87544906,0.0,-0.055396844,0.0,-0.00022353107
STU53383,-2.224096,0.8027389,-2.130315,-2.2007034,-0.6879062,-0.72702503,-0.9353867,0.0,0.018438641,0.0,-0.00022353107
STU32662,0.54575807,-3.0809112,-0.7860681,-2.537373,-0.39914143,-0.7540463,-1.1808916,0.0,0.030603833,0.0,0.00031117623
STU99226,-0.1365033,-2.6924703,-1.9064829,-2.0566828,-0.4411757,-0.73053086,-1.0070574,0.0,-0.06285137,0.0,-0.00022353107
STU30631,-1.9906237,-1.1249108,-2.439325,2.5371864,-0.86670274,0.47320947,-1.1341828,0.0,-0.056398075,0.0,-3.242865e-05
STU55851,-0.18686028,-2.82471,-2.0202062,-2.0955079,-0.10907468,-0.32745904,-1.0571508,0.0,0.029070713,0.0,-5.5702996e-05
STU69470,0.5812899,1.9091874,1.6917292,1.9729784,0.25057223,1.1106349,-0.19218582,0.0,0.08215599,0.0,-3.242865e-05
STU56210,1.4853209,-2.4449995,-1.8866048,-1.9834102,-0.37649655,-0.7406961,-1.0915945,0.0,0.03130043,0.0,-0.00022353107
STU49223,-1.2418323,-2.160074,-1.6715715,-1.4411238,-0.55657697,-1.1652373,-0.8904573,0.0,-0.05475748,0.0,0.00031117623
STU61173,0.8884144,2.1727893,0.8996421,2.0869813,0.5633153,-1.0376967,0.7482151,0.0,0.032486204,0.0,0.001125495
STU28818,-1.2668595,-2.2833774,-0.9076845,-1.9526256,-0.5922521,-1.2160558,-0.9133195,0.0,0.026463915,0.0,0.00031117623
STU59857,0.58406186,1.9400169,1.5800562,1.6948555,0.5073867,0.95656186,0.6414568,0.0,0.08249712,0.0,0.00021500551
STU17113,-1.2114282,-2.2200387,-1.7291061,-1.4892951,-0.384018,-1.1921715,-0.9002813,0.0,-0.05475748,0.0,-0.00022353107
STU49321,0.09343592,-0.264457,2.33525,2.5818121,0.21227759,1.122888,0.58708626,0.0,-0.054314062,0.0,-3.242865e-05
STU64827,-1.3042462,-2.2744336,-0.9067455,-1.9926273,-0.5246844,-1.2131692,-0.9097931,0.0,-0.055396844,0.0,-0.00022353107
STU62089,0.67807084,2.7444255,2.588872,-0.9303493,0.20528865,0.1157747,0.7233026,0.0,0.08224909,0.0,-5.5702996e-05
STU50768,-0.08743029,2.0005405,1.7337735,1.9388627,0.14079407,1.1734158,-1.2294359,0.0,0.087779924,0.0,4.514372e-05
STU73407,-1.2457294,-2.1691878,-1.6831608,-1.4857125,-0.49166048,-1.1729246,-0.88390356,0.0,0.027103279,0.0,-0.00022353107
STU29356,-1.2151227,-2.163273,-1.6665684,-1.4751995,-0.5549461,-1.173446,-0.8842577,0.0,0.027103279,0.0,0.00031117623
STU38426,-1.3360162,-2.372479,-1.8770168,-0.8711223,-0.6157757,-0.68392575,-0.94017464,0.0,-0.056924295,0.0,0.00031117623
STU24168,0.17635417,2.0690272,1.7718832,2.1267958,-0.5160235,0.9190603,-0.15151398,0.0,0.043952294,0.0,-3.242865e-05
STU91080,-1.2399294,-2.1445315,-1.6564913,-1.4909765,-0.5555457,-1.1636544,-0.8752098,0.0,-0.05475748,0.0,-0.00022353107
STU69974,-0.13100624,-1.4351597,-1.9385284,-2.2321842,0.1451909,-1.4432331,-1.0680774,0.0,-0.051257696,0.0,-0.00022353107
STU59009,0.45738608,-2.6046026,-1.8880577,-1.6866572,0.31330317,-1.3756775,-1.0297489,0.0,0.030619964,0.0,-0.00022353107
STU44447,-0.17018066,-2.6359637,-1.887582,-1.5093164,0.9438937,-1.3930179,-1.0256615,0.0,-0.056489643,0.0,-0.005090002
STU60747,-0.11700987,-3.0018892,-2.1028197,-2.232762,0.0020271987,-0.6048566,0.66779894,0.0,0.029628221,0.0,-0.00022353107
STU46170,0.48874718,-3.5864005,-1.0926857,-2.1725695,0.08635694,-0.7641984,-1.04331,0.0,-0.050895877,0.0,0.00031117623
